id,user_id,amount,currency,merchant_id,device_id,status,created_at,decision
tx_00007821,user_0255,10.81,GBP,merchant_097,device_013,completed,2026-05-07 21:01:59.071006+00:00,approve
tx_00000092,user_0420,128.43,GBP,merchant_044,device_151,completed,2026-06-10 17:43:21.071006+00:00,approve
tx_00009420,user_0235,33.63,USD,merchant_010,device_134,completed,2026-05-04 17:52:00.071006+00:00,approve
tx_00006599,user_0013,2.17,CAD,merchant_085,device_183,completed,2026-06-14 02:34:08.071006+00:00,approve
tx_00004442,user_0341,19.76,CAD,merchant_080,device_045,completed,2026-04-29 16:35:23.071006+00:00,approve
tx_00007601,user_0007,17.78,USD,merchant_092,device_199,completed,2026-05-06 08:04:17.071006+00:00,approve
tx_00003834,user_0070,8.15,GBP,merchant_055,device_114,completed,2026-05-17 14:06:20.071006+00:00,approve
tx_00000201,user_0441,406.19,USD,merchant_005,device_035,completed,2026-06-06 05:38:58.103132+00:00,block
tx_00004321,user_0224,61.0,EUR,merchant_052,device_029,completed,2026-05-14 14:55:05.071006+00:00,approve
tx_00003393,user_0094,102.92,EUR,merchant_081,device_112,completed,2026-06-16 11:07:13.071006+00:00,approve
tx_00004751,user_0074,97.21,CAD,merchant_031,device_099,completed,2026-06-22 09:06:45.071006+00:00,approve
tx_00007228,user_0458,53.0,GBP,merchant_089,device_114,completed,2026-05-22 13:29:38.071006+00:00,approve
tx_00009190,user_0066,197.31,EUR,merchant_048,device_161,completed,2026-06-19 10:37:29.071006+00:00,approve
tx_00002360,user_0324,34.5,CAD,merchant_008,device_033,completed,2026-04-30 13:19:33.071006+00:00,approve
tx_00001147,user_0384,23.71,GBP,merchant_061,device_074,completed,2026-06-16 21:27:39.071006+00:00,approve
tx_00005665,user_0231,12.58,EUR,merchant_044,device_075,completed,2026-06-04 14:20:25.071006+00:00,approve
tx_00008074,user_0410,40.36,USD,merchant_081,device_081,completed,2026-05-30 22:55:07.071006+00:00,approve
tx_00004942,user_0418,74.24,USD,merchant_042,device_069,completed,2026-05-29 15:33:47.071006+00:00,approve
tx_00003662,user_0484,11.6,EUR,merchant_045,device_099,completed,2026-05-29 15:50:45.071006+00:00,approve
tx_00001562,user_0124,28.03,USD,merchant_036,device_009,completed,2026-06-08 03:52:23.071006+00:00,approve
tx_00004112,user_0075,2.54,GBP,merchant_095,device_125,completed,2026-06-02 22:00:19.071006+00:00,approve
tx_00009049,user_0366,4.35,GBP,merchant_044,device_078,completed,2026-05-21 17:32:29.071006+00:00,approve
tx_00009275,user_0344,325.83,GBP,merchant_079,device_079,completed,2026-05-16 10:51:48.071006+00:00,approve
tx_00008537,user_0396,111.27,USD,merchant_048,device_124,completed,2026-06-02 16:56:26.071006+00:00,approve
tx_00000794,user_0215,37.29,GBP,merchant_051,device_110,completed,2026-05-08 20:22:13.071006+00:00,approve
tx_00005853,user_0342,37.97,USD,merchant_080,device_170,completed,2026-04-26 16:35:35.071006+00:00,approve
tx_00007618,user_0127,11.6,USD,merchant_015,device_043,completed,2026-04-30 09:41:42.071006+00:00,approve
tx_00001593,user_0009,31.94,CAD,merchant_036,device_186,completed,2026-05-24 09:12:54.071006+00:00,approve
tx_00007417,user_0219,7.16,GBP,merchant_023,device_150,completed,2026-05-24 05:29:20.071006+00:00,approve
tx_00005266,user_0271,17.13,CAD,merchant_064,device_059,completed,2026-05-29 15:28:29.071006+00:00,approve
tx_00007146,user_0444,152.87,CAD,merchant_022,device_174,completed,2026-06-19 00:56:54.071006+00:00,approve
tx_00000088,user_0383,11.16,EUR,merchant_059,device_082,completed,2026-04-28 02:07:58.071006+00:00,approve
tx_00008694,user_0227,15.03,USD,merchant_023,device_132,completed,2026-05-02 04:04:27.071006+00:00,approve
tx_00000231,user_0166,2.74,USD,merchant_023,device_129,completed,2026-05-25 23:05:00.103132+00:00,block
tx_00009445,user_0133,2.65,CAD,merchant_055,device_153,completed,2026-06-13 09:26:44.071006+00:00,approve
tx_00006753,user_0005,134.84,USD,merchant_085,device_194,completed,2026-06-08 02:46:36.071006+00:00,approve
tx_00003501,user_0320,71.79,EUR,merchant_039,device_126,completed,2026-05-29 06:40:07.071006+00:00,approve
tx_00002233,user_0068,16.4,EUR,merchant_053,device_089,completed,2026-05-21 15:48:36.071006+00:00,approve
tx_00002802,user_0494,2.4,EUR,merchant_067,device_106,completed,2026-05-05 08:42:38.071006+00:00,approve
tx_00004423,user_0227,358.51,USD,merchant_073,device_159,completed,2026-05-02 17:17:12.071006+00:00,approve
tx_00005662,user_0430,66.74,GBP,merchant_088,device_132,completed,2026-05-24 09:23:31.071006+00:00,approve
tx_00007169,user_0457,15.13,GBP,merchant_080,device_048,completed,2026-05-03 17:39:15.071006+00:00,approve
tx_00008336,user_0199,4.81,CAD,merchant_041,device_138,completed,2026-05-07 20:35:31.071006+00:00,approve
tx_00002147,user_0467,132.4,CAD,merchant_035,device_104,completed,2026-05-17 09:58:08.071006+00:00,approve
tx_00007968,user_0004,5.89,CAD,merchant_013,device_175,completed,2026-06-18 13:40:37.071006+00:00,approve
tx_00006550,user_0277,23.18,GBP,merchant_073,device_026,completed,2026-06-09 05:30:46.071006+00:00,approve
tx_00007642,user_0208,42.68,EUR,merchant_055,device_052,completed,2026-05-10 01:28:04.071006+00:00,approve
tx_00006163,user_0056,20.95,EUR,merchant_037,device_125,completed,2026-05-27 13:05:43.071006+00:00,approve
tx_00001494,user_0205,59.7,USD,merchant_084,device_044,completed,2026-05-08 12:34:21.071006+00:00,approve
tx_00007695,user_0352,44.79,GBP,merchant_022,device_164,completed,2026-04-26 20:36:14.071006+00:00,approve
tx_00007093,user_0240,22.68,USD,merchant_054,device_178,completed,2026-05-10 00:41:22.071006+00:00,approve
tx_00001408,user_0000,30.75,USD,merchant_023,device_125,completed,2026-06-21 10:49:05.071006+00:00,approve
tx_00006690,user_0225,276.8,USD,merchant_064,device_108,completed,2026-05-24 18:56:17.071006+00:00,approve
tx_00003400,user_0407,42.3,CAD,merchant_043,device_094,completed,2026-05-26 16:16:40.071006+00:00,approve
tx_00000108,user_0235,28.95,EUR,merchant_080,device_100,completed,2026-06-02 05:41:53.071006+00:00,approve
tx_00005635,user_0298,15.96,USD,merchant_054,device_098,completed,2026-05-05 05:23:34.071006+00:00,approve
tx_00008481,user_0391,64.37,USD,merchant_087,device_097,completed,2026-06-06 12:16:23.071006+00:00,approve
tx_00006603,user_0159,17.09,EUR,merchant_066,device_130,completed,2026-05-12 20:25:14.071006+00:00,approve
tx_00001090,user_0251,1503.93,USD,merchant_039,device_087,completed,2026-05-26 20:09:22.071006+00:00,approve
tx_00005559,user_0067,20.18,GBP,merchant_013,device_072,completed,2026-06-12 16:10:23.071006+00:00,approve
tx_00009411,user_0148,17.41,GBP,merchant_014,device_039,completed,2026-05-19 13:56:53.071006+00:00,approve
tx_00008142,user_0201,78.75,USD,merchant_070,device_088,completed,2026-05-03 20:56:37.071006+00:00,approve
tx_00008663,user_0469,15.9,EUR,merchant_045,device_146,completed,2026-05-21 13:41:37.071006+00:00,approve
tx_00006595,user_0248,57.91,USD,merchant_098,device_078,completed,2026-06-06 15:09:52.071006+00:00,approve
tx_00000623,user_0208,59.42,CAD,merchant_096,device_045,completed,2026-05-27 16:29:02.071006+00:00,approve
tx_00006870,user_0075,12.37,EUR,merchant_013,device_140,completed,2026-05-19 04:41:57.071006+00:00,approve
tx_00004813,user_0277,11.78,GBP,merchant_074,device_196,completed,2026-05-07 15:14:18.071006+00:00,approve
tx_00006552,user_0089,29.59,CAD,merchant_095,device_159,completed,2026-06-21 22:24:03.071006+00:00,approve
tx_00007529,user_0029,16.44,GBP,merchant_039,device_090,completed,2026-05-12 07:22:47.071006+00:00,approve
tx_00005795,user_0102,69.75,GBP,merchant_042,device_090,completed,2026-06-09 23:07:39.071006+00:00,approve
tx_00007436,user_0405,433.86,CAD,merchant_028,device_141,completed,2026-06-05 10:09:36.071006+00:00,approve
tx_00004217,user_0170,145.55,CAD,merchant_054,device_120,completed,2026-05-12 08:06:53.071006+00:00,approve
tx_00005940,user_0127,39.25,GBP,merchant_004,device_008,completed,2026-06-20 04:16:54.071006+00:00,approve
tx_00008500,user_0137,36.71,EUR,merchant_083,device_155,completed,2026-04-29 11:15:35.071006+00:00,approve
tx_00006428,user_0336,30.72,CAD,merchant_055,device_095,completed,2026-05-07 02:44:27.071006+00:00,approve
tx_00006826,user_0269,10.99,CAD,merchant_086,device_170,completed,2026-04-27 19:38:53.071006+00:00,approve
tx_00004130,user_0004,14.55,GBP,merchant_059,device_115,completed,2026-05-02 01:44:40.071006+00:00,approve
tx_00007801,user_0071,66.31,GBP,merchant_055,device_148,completed,2026-05-30 03:22:29.071006+00:00,approve
tx_00007753,user_0000,137.2,GBP,merchant_041,device_052,completed,2026-06-01 16:34:42.071006+00:00,approve
tx_00004721,user_0415,9.66,EUR,merchant_037,device_093,completed,2026-05-15 09:52:16.071006+00:00,approve
tx_00001650,user_0094,8.29,GBP,merchant_025,device_093,completed,2026-05-04 16:26:51.071006+00:00,approve
tx_00004140,user_0363,5.5,CAD,merchant_008,device_095,completed,2026-05-26 04:29:00.071006+00:00,approve
tx_00001617,user_0253,24.02,GBP,merchant_042,device_073,completed,2026-04-30 07:42:05.071006+00:00,approve
tx_00002029,user_0171,1.29,CAD,merchant_098,device_180,completed,2026-06-14 23:56:37.071006+00:00,approve
tx_00008517,user_0478,26.54,GBP,merchant_085,device_018,completed,2026-05-07 14:11:09.071006+00:00,approve
tx_00004575,user_0382,0.66,CAD,merchant_078,device_045,completed,2026-04-24 22:16:17.071006+00:00,approve
tx_00003992,user_0070,83.16,EUR,merchant_090,device_078,completed,2026-06-03 10:27:49.071006+00:00,approve
tx_00007376,user_0302,131.6,USD,merchant_085,device_069,completed,2026-05-09 17:24:51.071006+00:00,approve
tx_00006149,user_0434,184.45,CAD,merchant_042,device_047,completed,2026-05-12 21:16:14.071006+00:00,approve
tx_00004908,user_0399,15.59,GBP,merchant_060,device_108,completed,2026-06-08 05:34:44.071006+00:00,approve
tx_00005026,user_0127,146.6,GBP,merchant_085,device_111,completed,2026-06-13 00:43:43.071006+00:00,approve
tx_00008260,user_0318,33.18,CAD,merchant_053,device_054,completed,2026-05-01 12:08:41.071006+00:00,approve
tx_00004731,user_0342,2.77,USD,merchant_002,device_171,completed,2026-06-14 04:52:21.071006+00:00,approve
tx_00007548,user_0234,5.64,EUR,merchant_095,device_127,completed,2026-05-23 01:02:31.071006+00:00,approve
tx_00008134,user_0368,449.1,EUR,merchant_038,device_158,completed,2026-05-14 07:20:52.071006+00:00,approve
tx_00001606,user_0073,17.52,EUR,merchant_034,device_142,completed,2026-06-13 21:39:11.071006+00:00,approve
tx_00004773,user_0493,25.16,USD,merchant_079,device_081,completed,2026-05-16 04:35:10.071006+00:00,approve
tx_00008109,user_0414,178.08,GBP,merchant_095,device_104,completed,2026-05-12 05:58:47.071006+00:00,approve
tx_00006951,user_0216,85.76,EUR,merchant_008,device_122,completed,2026-05-29 21:08:59.071006+00:00,approve
tx_00006004,user_0233,277.69,EUR,merchant_018,device_124,completed,2026-06-22 06:28:15.071006+00:00,approve
tx_00007728,user_0110,43.96,EUR,merchant_073,device_106,completed,2026-05-10 16:48:42.071006+00:00,approve
tx_00003541,user_0290,59.28,GBP,merchant_083,device_179,completed,2026-06-19 13:43:19.071006+00:00,approve
tx_00000388,user_0445,123.01,GBP,merchant_065,device_139,completed,2026-05-20 05:02:36.071006+00:00,approve
tx_00001794,user_0239,8.5,EUR,merchant_037,device_048,completed,2026-05-02 18:23:36.071006+00:00,approve
tx_00008731,user_0059,9.62,EUR,merchant_075,device_011,completed,2026-06-15 16:56:00.071006+00:00,approve
tx_00004919,user_0263,847.56,EUR,merchant_098,device_178,completed,2026-06-10 10:30:52.071006+00:00,approve
tx_00005537,user_0420,30.54,USD,merchant_068,device_126,completed,2026-06-23 10:20:15.071006+00:00,approve
tx_00003872,user_0432,35.15,GBP,merchant_023,device_116,completed,2026-05-12 02:08:03.071006+00:00,approve
tx_00008868,user_0373,113.02,GBP,merchant_014,device_108,completed,2026-05-13 23:29:26.071006+00:00,approve
tx_00002254,user_0147,9.62,USD,merchant_076,device_003,completed,2026-05-20 22:54:51.071006+00:00,approve
tx_00003412,user_0111,51.29,EUR,merchant_097,device_188,completed,2026-04-27 21:44:48.071006+00:00,approve
tx_00005459,user_0446,42.47,GBP,merchant_012,device_039,completed,2026-04-26 19:23:18.071006+00:00,approve
tx_00004955,user_0096,35.42,CAD,merchant_027,device_148,completed,2026-04-29 21:11:32.071006+00:00,approve
tx_00007396,user_0241,17.58,CAD,merchant_012,device_010,completed,2026-06-05 17:13:00.071006+00:00,approve
tx_00005414,user_0155,3.65,GBP,merchant_033,device_107,completed,2026-05-16 03:48:13.071006+00:00,approve
tx_00007399,user_0215,59.43,GBP,merchant_074,device_187,completed,2026-06-23 00:19:16.071006+00:00,approve
tx_00007414,user_0120,60.0,USD,merchant_026,device_180,completed,2026-04-28 21:12:36.071006+00:00,approve
tx_00009100,user_0109,148.75,CAD,merchant_074,device_050,completed,2026-05-05 08:17:12.071006+00:00,approve
tx_00004851,user_0362,20.03,GBP,merchant_025,device_106,completed,2026-05-27 17:07:37.071006+00:00,approve
tx_00002025,user_0236,119.82,USD,merchant_083,device_034,completed,2026-04-27 20:34:51.071006+00:00,approve
tx_00002615,user_0334,98.27,USD,merchant_017,device_169,completed,2026-06-21 23:12:55.071006+00:00,approve
tx_00007388,user_0118,32.35,GBP,merchant_094,device_035,completed,2026-05-28 00:22:41.071006+00:00,approve
tx_00002926,user_0308,52.96,EUR,merchant_083,device_142,completed,2026-06-11 06:23:36.071006+00:00,approve
tx_00001121,user_0042,11.62,USD,merchant_052,device_034,completed,2026-06-20 02:02:15.071006+00:00,approve
tx_00002910,user_0056,16.37,GBP,merchant_007,device_135,completed,2026-05-20 04:35:03.071006+00:00,approve
tx_00008146,user_0499,125.91,GBP,merchant_021,device_182,completed,2026-05-17 05:22:13.071006+00:00,approve
tx_00007383,user_0300,51.3,USD,merchant_075,device_078,completed,2026-05-28 13:39:45.071006+00:00,approve
tx_00003482,user_0397,18.88,CAD,merchant_076,device_157,completed,2026-05-22 01:33:56.071006+00:00,approve
tx_00000795,user_0147,110.79,GBP,merchant_060,device_185,completed,2026-06-07 20:18:30.071006+00:00,approve
tx_00001575,user_0159,113.44,EUR,merchant_010,device_118,completed,2026-04-26 03:37:49.071006+00:00,approve
tx_00006176,user_0372,39.89,EUR,merchant_098,device_005,completed,2026-06-13 03:47:28.071006+00:00,approve
tx_00006266,user_0346,13.08,EUR,merchant_025,device_050,completed,2026-04-29 16:53:33.071006+00:00,approve
tx_00002458,user_0237,4.38,GBP,merchant_039,device_062,completed,2026-05-29 23:24:04.071006+00:00,approve
tx_00003312,user_0464,5.85,GBP,merchant_053,device_021,completed,2026-06-13 10:58:29.071006+00:00,approve
tx_00001253,user_0396,51.51,EUR,merchant_085,device_111,completed,2026-04-28 20:39:36.071006+00:00,approve
tx_00006834,user_0032,2.84,CAD,merchant_048,device_147,completed,2026-05-25 06:44:48.071006+00:00,approve
tx_00008794,user_0220,23.04,EUR,merchant_061,device_064,completed,2026-06-03 11:23:06.071006+00:00,approve
tx_00003837,user_0299,53.85,USD,merchant_062,device_162,completed,2026-06-07 03:50:37.071006+00:00,approve
tx_00004398,user_0034,595.14,USD,merchant_069,device_130,completed,2026-05-23 16:45:59.071006+00:00,approve
tx_00003595,user_0144,14.77,CAD,merchant_041,device_017,completed,2026-04-25 18:14:46.071006+00:00,approve
tx_00006621,user_0466,49.23,GBP,merchant_026,device_032,completed,2026-05-06 12:07:00.071006+00:00,approve
tx_00008382,user_0205,19.82,CAD,merchant_001,device_181,completed,2026-04-27 02:47:59.071006+00:00,approve
tx_00002124,user_0372,7.76,EUR,merchant_098,device_194,completed,2026-05-06 15:49:47.071006+00:00,approve
tx_00003238,user_0441,26.2,GBP,merchant_077,device_130,completed,2026-05-26 09:13:47.071006+00:00,approve
tx_00005403,user_0266,9.39,USD,merchant_075,device_124,completed,2026-06-13 11:16:10.071006+00:00,approve
tx_00005998,user_0376,5.76,CAD,merchant_015,device_001,completed,2026-06-14 05:34:18.071006+00:00,approve
tx_00005938,user_0496,13.93,USD,merchant_078,device_058,completed,2026-04-27 21:57:44.071006+00:00,approve
tx_00002045,user_0495,63.92,GBP,merchant_083,device_136,completed,2026-04-27 22:45:59.071006+00:00,approve
tx_00001578,user_0056,141.99,USD,merchant_005,device_176,completed,2026-05-09 18:17:37.071006+00:00,approve
tx_00000014,user_0358,13.22,GBP,merchant_070,device_110,completed,2026-05-07 01:31:30.071006+00:00,approve
tx_00002673,user_0093,48.85,USD,merchant_081,device_139,completed,2026-05-06 20:26:43.071006+00:00,approve
tx_00007016,user_0305,21.64,EUR,merchant_023,device_067,completed,2026-06-11 08:03:18.071006+00:00,approve
tx_00008720,user_0355,4.23,GBP,merchant_074,device_176,completed,2026-06-16 10:42:51.071006+00:00,approve
tx_00008849,user_0296,48.64,GBP,merchant_063,device_199,completed,2026-06-01 15:08:20.071006+00:00,approve
tx_00004812,user_0263,62.59,GBP,merchant_094,device_114,completed,2026-06-08 02:24:09.071006+00:00,approve
tx_00001084,user_0100,19.01,USD,merchant_048,device_071,completed,2026-05-05 21:12:37.071006+00:00,approve
tx_00004983,user_0201,69.67,USD,merchant_045,device_103,completed,2026-04-25 23:35:18.071006+00:00,approve
tx_00007155,user_0128,61.43,GBP,merchant_030,device_032,completed,2026-04-25 01:42:52.071006+00:00,approve
tx_00002884,user_0177,26.93,GBP,merchant_025,device_058,completed,2026-05-17 13:26:45.071006+00:00,approve
tx_00000333,user_0414,20.26,GBP,merchant_041,device_039,completed,2026-04-25 12:45:09.071006+00:00,approve
tx_00007204,user_0002,41.7,EUR,merchant_068,device_163,completed,2026-06-14 02:55:33.071006+00:00,approve
tx_00004367,user_0071,37.48,EUR,merchant_077,device_002,completed,2026-05-10 10:47:13.071006+00:00,approve
tx_00003079,user_0224,195.12,GBP,merchant_032,device_137,completed,2026-06-05 03:51:55.071006+00:00,approve
tx_00007203,user_0065,4.8,USD,merchant_008,device_098,completed,2026-05-08 03:36:54.071006+00:00,approve
tx_00000409,user_0339,3.11,USD,merchant_065,device_029,completed,2026-05-12 14:20:01.103132+00:00,block
tx_00008864,user_0400,21.15,GBP,merchant_006,device_036,completed,2026-06-15 16:58:20.071006+00:00,approve
tx_00000263,user_0462,69.24,CAD,merchant_084,device_185,completed,2026-05-28 13:27:54.071006+00:00,approve
tx_00004337,user_0163,48.77,CAD,merchant_038,device_098,completed,2026-05-07 17:35:09.071006+00:00,approve
tx_00008895,user_0244,62.93,GBP,merchant_013,device_130,completed,2026-06-18 20:38:46.071006+00:00,approve
tx_00008447,user_0076,505.61,CAD,merchant_085,device_184,completed,2026-05-11 16:45:28.071006+00:00,approve
tx_00005903,user_0388,11.38,USD,merchant_032,device_048,completed,2026-04-27 21:22:05.071006+00:00,approve
